,Date,Mid,Volume
995,2004-08-06,1071.4650000000001,1521000000.0
1348,2004-08-09,1066.7150000000001,1086000000.0
4596,2004-08-10,1072.13,1245600000.0
4600,2004-08-11,1072.48,1410400000.0
4115,2004-08-12,1069.30495,1405100000.0
3033,2004-08-13,1064.15,1175100000.0
4019,2004-08-16,1072.73,1206200000.0
4308,2004-08-17,1083.06,1267800000.0
3536,2004-08-18,1087.05005,1282500000.0
3513,2004-08-19,1090.725,1249400000.0
2746,2004-08-20,1094.9149499999999,1199900000.0
2745,2004-08-23,1098.065,1021900000.0
2744,2004-08-24,1096.8799,1092500000.0
2743,2004-08-25,1099.7649999999999,1192200000.0
1226,2004-08-26,1104.62,1023600000.0
1145,2004-08-27,1107.15005,845400000.0
190,2004-08-30,1103.46,843100000.0
2411,2004-08-31,1099.48,1138200000.0
4541,2004-09-01,1104.2100500000001,1142100000.0
4577,2004-09-02,1112.355,1118400000.0
2809,2004-09-03,1117.1849499999998,924170000.0
4529,2004-09-07,1118.855,1214400000.0
4474,2004-09-08,1119.6599999999999,1246300000.0
772,2004-09-09,1117.46,1371300000.0
1094,2004-09-10,1119.825,1261200000.0
1095,2004-09-13,1126.565,1299800000.0
1850,2004-09-14,1127.0900000000001,1204500000.0
4171,2004-09-15,1124.07495,1256000000.0
1858,2004-09-16,1123.2150499999998,1113900000.0
2650,2004-09-17,1126.8200000000002,1422600000.0
784,2004-09-20,1124.445,1197600000.0
801,2004-09-21,1126.87,1325000000.0
666,2004-09-22,1120.9850000000001,1379900000.0
667,2004-09-23,1110.83,1286300000.0
100,2004-09-24,1111.08505,1255400000.0
660,2004-09-27,1106.675,1263500000.0
914,2004-09-28,1106.53,1396600000.0
3219,2004-09-29,1111.1100000000001,1402900000.0
449,2004-09-30,1112.9951,1748000000.0
668,2004-10-01,1123.1100000000001,1582200000.0
669,2004-10-04,1135.815,1534000000.0
670,2004-10-05,1134.9499999999998,1418400000.0
671,2004-10-06,1137.49495,1416700000.0
672,2004-10-07,1136.275,1447500000.0
673,2004-10-08,1126.5549500000002,1291600000.0
976,2004-10-11,1124.17,943800000.0
975,2004-10-12,1120.08,1320100000.0
974,2004-10-13,1118.3200000000002,1546200000.0
973,2004-10-14,1108.5100499999999,1489500000.0
972,2004-10-15,1107.6550000000002,1645100000.0
982,2004-10-18,1108.895,1373300000.0
981,2004-10-19,1110.555,1737500000.0
3380,2004-10-20,1099.17,1685700000.0
3046,2004-10-21,1103.67,1673000000.0
1290,2004-10-22,1101.805,1469600000.0
1297,2004-10-25,1093.5500499999998,1380500000.0
1294,2004-10-26,1102.95505,1685400000.0
3448,2004-10-27,1116.86005,1741900000.0
3015,2004-10-28,1125.635,1628200000.0
3272,2004-10-29,1128.01,1500800000.0
2767,2004-11-01,1130.505,1395900000.0
979,2004-11-02,1134.3,1659000000.0
2320,2004-11-03,1139.05495,1767500000.0
2770,2004-11-04,1152.005,1782700000.0
2769,2004-11-05,1165.7649999999999,1724400000.0
872,2004-11-08,1164.54495,1358700000.0
855,2004-11-09,1165.72,1450800000.0
2446,2004-11-10,1165.88,1504300000.0
2447,2004-11-11,1168.855,1393000000.0
2448,2004-11-12,1177.80005,1531600000.0
1442,2004-11-15,1182.165,1453300000.0
2444,2004-11-16,1179.565,1364400000.0
2445,2004-11-17,1181.94505,1684200000.0
399,2004-11-18,1182.525,1456700000.0
2451,2004-11-19,1176.5949500000002,1526600000.0
3400,2004-11-22,1173.03505,1392700000.0
1572,2004-11-23,1175.4650000000001,1428300000.0
3394,2004-11-24,1179.6999500000002,1149600000.0
316,2004-11-26,1183.85,504580000.0
3390,2004-11-29,1179.65495,1378500000.0
719,2004-11-30,1176.23505,1553500000.0
3337,2004-12-01,1182.5749999999998,1772800000.0
3334,2004-12-02,1190.76,1774900000.0
3335,2004-12-03,1192.585,1566700000.0
3332,2004-12-06,1188.7950500000002,1354400000.0
3333,2004-12-07,1184.61995,1533900000.0
3340,2004-12-08,1180.5599499999998,1525200000.0
3341,2004-12-09,1182.15,1624700000.0
3650,2004-12-10,1188.345,1443700000.0
3651,2004-12-13,1193.37,1436100000.0
3647,2004-12-14,1201.565,1544400000.0
3646,2004-12-15,1203.02495,1695800000.0
3649,2004-12-16,1203.19,1793900000.0
3254,2004-12-17,1198.35,2335000000.0
2725,2004-12-20,1198.39505,1422800000.0
2726,2004-12-21,1200.29005,1483700000.0
2727,2004-12-22,1207.635,1390800000.0
2728,2004-12-23,1211.185,956100000.0
2724,2004-12-27,1209.525,922000000.0
2721,2004-12-28,1209.23,983000000.0
2722,2004-12-29,1212.4,925900000.0
3011,2004-12-30,1214.94,829800000.0
3010,2004-12-31,1214.49,786900000.0
2924,2005-01-03,1209.0599499999998,1510800000.0
4356,2005-01-04,1195.615,1721000000.0
4355,2005-01-05,1188.225,1738900000.0
4354,2005-01-06,1187.45,1569100000.0
4353,2005-01-07,1187.18,1477900000.0
4070,2005-01-10,1189.79,1490400000.0
4071,2005-01-11,1185.34005,1488800000.0
4072,2005-01-12,1181.7800000000002,1562100000.0
4073,2005-01-13,1181.75505,1510300000.0
4074,2005-01-14,1181.33,1335400000.0
4075,2005-01-18,1188.04,1596800000.0
4076,2005-01-19,1190.1950000000002,1498700000.0
374,2005-01-20,1179.025,1692000000.0
373,2005-01-21,1173.6349500000001,1643500000.0
377,2005-01-24,1168.3899999999999,1494600000.0
3933,2005-01-25,1169.025,1610400000.0
379,2005-01-26,1172.185,1635900000.0
378,2005-01-27,1173.825,1600600000.0
371,2005-01-28,1170.9299999999998,1641800000.0
26,2005-01-31,1176.71495,1679800000.0
4046,2005-02-01,1185.67,1681980000.0
4043,2005-02-02,1192.085,1561740000.0
4044,2005-02-03,1189.41495,1554460000.0
3264,2005-02-04,1196.5700000000002,1648160000.0
4047,2005-02-07,1201.71,1347270000.0
3597,2005-02-08,1202.635,1416170000.0
1631,2005-02-09,1197.685,1511040000.0
4327,2005-02-10,1195.145,1491670000.0
4326,2005-02-11,1200.83,1562300000.0
4330,2005-02-14,1205.2600499999999,1290180000.0
2826,2005-02-15,1208.97995,1527080000.0
4332,2005-02-16,1208.75,1490100000.0
4331,2005-02-17,1206.0349999999999,1580120000.0
2836,2005-02-18,1200.135,1551200000.0
2355,2005-02-22,1193.3200000000002,1744940000.0
2378,2005-02-23,1188.8400000000001,1501090000.0
3397,2005-02-24,1194.1100000000001,1518750000.0
1570,2005-02-25,1205.88,1523680000.0
2188,2005-02-28,1204.75,1795480000.0
2083,2005-03-01,1207.925,1708060000.0
2085,2005-03-02,1210.005,1568540000.0
2084,2005-03-03,1210.085,1616240000.0
2081,2005-03-04,1217.615,1636820000.0
2082,2005-03-07,1225.6149999999998,1488830000.0
2926,2005-03-08,1222.1299,1523090000.0
2079,2005-03-09,1213.0450500000002,1704970000.0
952,2005-03-10,1206.3200000000002,1604020000.0
954,2005-03-11,1205.595,1449820000.0
1737,2005-03-14,1203.17,1437430000.0
1738,2005-03-15,1204.145,1513530000.0
1735,2005-03-16,1191.6799999999998,1653190000.0
1736,2005-03-17,1189.81,1581930000.0
3338,2005-03-18,1187.38,2344370000.0
3767,2005-03-21,1184.23495,1819440000.0
1388,2005-03-22,1180.6100000000001,2114470000.0
1387,2005-03-23,1172.48,2246870000.0
3645,2005-03-24,1175.7649999999999,1721720000.0
1382,2005-03-28,1175.665,1746220000.0
1381,2005-03-29,1171.53995,2223250000.0
2114,2005-03-30,1173.4499999999998,2097110000.0
1272,2005-03-31,1182.01,2214230000.0
4233,2005-04-01,1179.855,2168690000.0
2213,2005-04-04,1173.165,2079770000.0
3648,2005-04-05,1179.8400499999998,1870800000.0
3652,2005-04-06,1185.365,1797400000.0
2216,2005-04-07,1187.84505,1900620000.0
3657,2005-04-08,1186.44,1661330000.0
3993,2005-04-11,1181.3799,1525310000.0
2590,2005-04-12,1180.51,1979830000.0
953,2005-04-13,1179.58,2049740000.0
2560,2005-04-14,1168.185,2355040000.0
2559,2005-04-15,1151.9850000000001,2689960000.0
2569,2005-04-18,1144.3600000000001,2180670000.0
2568,2005-04-19,1150.325,2142700000.0
2870,2005-04-20,1145.825,2217050000.0
2871,2005-04-21,1148.725,2308560000.0
2922,2005-04-22,1151.45,2045880000.0
2940,2005-04-25,1158.085,1795030000.0
2934,2005-04-26,1158.315,1959740000.0
2873,2005-04-27,1152.145,2151520000.0
4170,2005-04-28,1149.8000000000002,2182270000.0
2909,2005-04-29,1148.07995,2362360000.0
1022,2005-05-02,1158.79,1980040000.0
1012,2005-05-03,1161.8000000000002,2167020000.0
4244,2005-05-04,1168.5900000000001,2306480000.0
4243,2005-05-05,1172.695,1997100000.0
4242,2005-05-06,1174.125,1707200000.0
4234,2005-05-09,1174.125,1857020000.0
1562,2005-05-10,1170.9099999999999,1889660000.0
2129,2005-05-11,1164.74,1834970000.0
240,2005-05-12,1165.565,1995290000.0
3950,2005-05-13,1154.96505,2188590000.0
221,2005-05-16,1159.6950000000002,1856860000.0
3946,2005-05-17,1167.105,1887260000.0
3953,2005-05-18,1180.85,2266320000.0
3954,2005-05-19,1187.79,1775860000.0
269,2005-05-20,1188.20495,1631750000.0
270,2005-05-23,1193.09995,1681170000.0
266,2005-05-24,1192.58,1681000000.0
265,2005-05-25,1190.01495,1742180000.0
360,2005-05-26,1194.48,1654110000.0
267,2005-05-27,1197.42005,1381430000.0
4572,2005-05-31,1195.1399999999999,1840680000.0
1126,2005-06-01,1198.335,1810100000.0
212,2005-06-02,1201.545,1813790000.0
1119,2005-06-03,1199.82,1627520000.0
1123,2005-06-06,1195.7649999999999,1547120000.0
3126,2005-06-07,1203.0549999999998,1851370000.0
1153,2005-06-08,1197.65,1715490000.0
1157,2005-06-09,1196.475,1824120000.0
3992,2005-06-10,1197.7150000000001,1664180000.0
3118,2005-06-13,1200.27,1661350000.0
546,2005-06-14,1203.8550500000001,1698150000.0
545,2005-06-15,1203.37,1840440000.0
548,2005-06-16,1208.7849999999999,1776040000.0
65,2005-06-17,1215.2400499999999,2407370000.0
3949,2005-06-20,1214.875,1714530000.0
4198,2005-06-21,1214.495,1720700000.0
4199,2005-06-22,1215.63995,1823250000.0
4200,2005-06-23,1208.585,2029920000.0
4195,2005-06-24,1196.1750000000002,2418800000.0
4196,2005-06-27,1191.315,1738620000.0
4193,2005-06-28,1196.6149500000001,1772410000.0
4194,2005-06-29,1201.3849500000001,1769280000.0
4526,2005-06-30,1196.8899999999999,2109490000.0
1615,2005-07-01,1194.6100000000001,1593820000.0
4124,2005-07-05,1199.415,1805820000.0
341,2005-07-06,1200.445,1883470000.0
3842,2005-07-07,1191.005,1952440000.0
1623,2005-07-08,1204.9650000000001,1900810000.0
3018,2005-07-11,1215.945,1846300000.0
321,2005-07-12,1221.07,1932010000.0
3013,2005-07-13,1222.0500000000002,1812500000.0
853,2005-07-14,1228.225,2048710000.0
4181,2005-07-15,1226.5149999999999,1716400000.0
1292,2005-07-18,1224.525,1582100000.0
1293,2005-07-19,1225.7350000000001,2041280000.0
691,2005-07-20,1229.73505,2063340000.0
1076,2005-07-21,1230.2649999999999,2129840000.0
4604,2005-07-22,1230.16995,1766990000.0
4580,2005-07-25,1233.255,1717580000.0
963,2005-07-26,1231.725,1934180000.0
962,2005-07-27,1233.895,1945800000.0
961,2005-07-28,1240.4800500000001,2001680000.0
960,2005-07-29,1239.61005,1789600000.0
4267,2005-08-01,1236.4499999999998,1716870000.0
1481,2005-08-02,1240.0199499999999,2043120000.0
1482,2005-08-03,1243.21495,1999980000.0
4246,2005-08-04,1240.095,1981220000.0
1477,2005-08-05,1230.7399999999998,1930280000.0
4285,2005-08-08,1227.475,1804140000.0
4287,2005-08-09,1228.62,1897520000.0
1838,2005-08-10,1234.6349500000001,2172320000.0
1837,2005-08-11,1233.0700499999998,1941560000.0
1836,2005-08-12,1231.8400499999998,1709300000.0
1554,2005-08-15,1231.22,1562880000.0
1551,2005-08-16,1226.46,1820410000.0
1889,2005-08-17,1221.84995,1859150000.0
1100,2005-08-18,1219.28505,1808170000.0
1021,2005-08-19,1222.05,1558790000.0
2923,2005-08-22,1222.7150000000001,1621330000.0
3537,2005-08-23,1218.7399500000001,1678620000.0
2182,2005-08-24,1216.76,1930800000.0
3527,2005-08-25,1211.64995,1571110000.0
3523,2005-08-26,1208.315,1541090000.0
3521,2005-08-29,1207.905,1599450000.0
2528,2005-08-30,1206.67495,1916470000.0
2527,2005-08-31,1212.38,2365510000.0
3599,2005-09-01,1221.73505,2229860000.0
3598,2005-09-02,1221.1,1640160000.0
3596,2005-09-06,1225.815,1932090000.0
3595,2005-09-07,1233.9951,2067700000.0
3594,2005-09-08,1232.935,1955380000.0
3593,2005-09-09,1237.4,1992560000.0
3273,2005-09-12,1240.875,1938050000.0
3274,2005-09-13,1235.8849500000001,2082360000.0
3275,2005-09-14,1230.45,1986750000.0
3276,2005-09-15,1228.365,2079340000.0
3277,2005-09-16,1233.185,3152470000.0
3270,2005-09-19,1232.7800000000002,2076540000.0
4219,2005-09-20,1228.27995,2319250000.0
2032,2005-09-21,1215.705,2548150000.0
4221,2005-09-22,1210.995,2424720000.0
4220,2005-09-23,1214.315,1973020000.0
4224,2005-09-26,1217.20005,2022220000.0
4223,2005-09-27,1215.6399999999999,1976270000.0
4226,2005-09-28,1216.85,2106980000.0
4225,2005-09-29,1220.12,2176120000.0
3918,2005-09-30,1227.3949499999999,2097520000.0
207,2005-10-03,1229.245,2097490000.0
203,2005-10-04,1221.95,2341420000.0
202,2005-10-05,1205.3600000000001,2546780000.0
205,2005-10-06,1192.0300000000002,2792030000.0
204,2005-10-07,1195.585,2126080000.0
4524,2005-10-10,1191.32,2195990000.0
4525,2005-10-11,1188.13,2299040000.0
4522,2005-10-12,1181.835,2491280000.0
4523,2005-10-13,1173.88005,2351150000.0
4521,2005-10-14,1181.2849500000002,2188940000.0
4520,2005-10-17,1187.845,2054570000.0
4518,2005-10-18,1184.115,2197010000.0
4519,2005-10-19,1183.155,2703590000.0
4188,2005-10-20,1185.3,2617250000.0
4187,2005-10-21,1180.69,2470920000.0
4192,2005-10-24,1189.49,2197790000.0
1849,2005-10-25,1195.295,2312470000.0
4190,2005-10-26,1197.6950000000002,2467750000.0
4189,2005-10-27,1185.77,2395370000.0
1797,2005-10-28,1188.6550000000002,2379400000.0
3821,2005-10-31,1204.9200500000002,2567470000.0
2212,2005-11-01,1204.5,2457850000.0
4222,2005-11-02,1208.11995,2648090000.0
898,2005-11-03,1219.73,2716630000.0
2215,2005-11-04,1218.4850000000001,2050510000.0
2214,2005-11-07,1220.73505,1987580000.0
3667,2005-11-08,1219.4450499999998,1965050000.0
3671,2005-11-09,1221.56,2214460000.0
2558,2005-11-10,1223.73,2378460000.0
2557,2005-11-11,1233.21,1773140000.0
2562,2005-11-14,1234.49,1899780000.0
2561,2005-11-15,1232.17495,2359370000.0
2564,2005-11-16,1229.7100500000001,2121580000.0
2563,2005-11-17,1237.085,2298040000.0
2565,2005-11-18,1245.145,2453290000.0
1509,2005-11-21,1251.395,2117350000.0
1769,2005-11-22,1256.65,2291420000.0
1511,2005-11-23,1265.075,1985400000.0
3135,2005-11-25,1267.1599999999999,724940000.0
144,2005-11-28,1262.8049500000002,2016900000.0
4348,2005-11-29,1261.82005,2268340000.0
1462,2005-11-30,1255.16005,2374690000.0
1069,2005-12-01,1257.825,2614830000.0
2577,2005-12-02,1264.135,2125580000.0
2576,2005-12-05,1261.6,2325840000.0
4161,2005-12-06,1267.49,2110740000.0
1044,2005-12-07,1258.935,2093830000.0
2585,2005-12-08,1257.135,2178300000.0
2584,2005-12-09,1258.6599999999999,1896290000.0
3768,2005-12-12,1259.69,1876550000.0
2232,2005-12-13,1265.33505,2390020000.0
3770,2005-12-14,1271.4349499999998,2145520000.0
2234,2005-12-15,1271.455,2180590000.0
4573,2005-12-16,1271.27995,2584190000.0
2238,2005-12-19,1264.895,2208810000.0
3190,2005-12-20,1260.5349999999999,1996690000.0
3189,2005-12-21,1264.495,2065170000.0
3192,2005-12-22,1265.3449500000002,1888500000.0
3191,2005-12-23,1267.8400000000001,1285810000.0
3194,2005-12-27,1264.185,1540470000.0
3185,2005-12-28,1258.82,1422360000.0
283,2005-12-29,1257.39505,1382540000.0
2888,2005-12-30,1250.505,1443500000.0
1828,2006-01-03,1257.98,2554570000.0
1822,2006-01-04,1271.5549999999998,2515330000.0
1461,2006-01-05,1273.605,2433340000.0
4527,2006-01-06,1279.7849999999999,2446560000.0
1821,2006-01-09,1287.79995,2301490000.0
2165,2006-01-10,1286.955,2373080000.0
2164,2006-01-11,1291.51,2406130000.0
2163,2006-01-12,1289.61005,2318350000.0
2162,2006-01-13,1285.87,2206510000.0
2166,2006-01-17,1283.11,2179970000.0
2172,2006-01-18,1277.50505,2233200000.0
3483,2006-01-19,1282.86005,2444020000.0
3769,2006-01-20,1272.98,2845810000.0
2511,2006-01-23,1264.83995,2256070000.0
2508,2006-01-24,1267.6449499999999,2608720000.0
2509,2006-01-25,1265.645,2617060000.0
739,2006-01-26,1270.56,2856780000.0
699,2006-01-27,1280.105,2623620000.0
2835,2006-01-30,1285.72495,2282730000.0
2834,2006-01-31,1281.025,2708310000.0
1237,2006-02-01,1280.44995,2589410000.0
1240,2006-02-02,1275.0900000000001,2565300000.0
1239,2006-02-03,1265.945,2282210000.0
1236,2006-02-06,1264.33,2132360000.0
1235,2006-02-07,1259.695,2366370000.0
1231,2006-02-08,1260.625,2456860000.0
1230,2006-02-09,1268.68005,2441920000.0
920,2006-02-10,1262.435,2290050000.0
919,2006-02-13,1262.665,1850080000.0
917,2006-02-14,1269.505,2437940000.0
918,2006-02-15,1276.0300499999998,2317590000.0
915,2006-02-16,1284.6950000000002,2251490000.0
916,2006-02-17,1286.7699499999999,2128260000.0
617,2006-02-21,1286.625,2104320000.0
616,2006-02-22,1288.6,2222380000.0
527,2006-02-23,1289.49,2144210000.0
619,2006-02-24,1288.8649999999998,1933010000.0
3468,2006-02-27,1293.5,1975320000.0
434,2006-02-28,1286.3899999999999,2370860000.0
3243,2006-03-01,1286.23,2308320000.0
635,2006-03-02,1287.225,2494590000.0
3242,2006-03-03,1290.7649999999999,2152950000.0
3244,2006-03-06,1281.95,2280190000.0
3245,2006-03-07,1274.685,2268050000.0
663,2006-03-08,1274.375,2442870000.0
665,2006-03-09,1277.4850000000001,2140110000.0
2611,2006-03-10,1277.7399999999998,2123450000.0
3565,2006-03-13,1284.475,2070330000.0
2687,2006-03-14,1290.4050000000002,2165270000.0
2674,2006-03-15,1299.685,2293000000.0
2649,2006-03-16,1306.7350000000001,2292180000.0
2646,2006-03-17,1307.55495,2549620000.0
2620,2006-03-20,1306.795,1976830000.0
2621,2006-03-21,1303.34995,2147370000.0
2622,2006-03-22,1300.89005,2039810000.0
2623,2006-03-23,1301.5749999999998,1980940000.0
2624,2006-03-24,1302.71,2326070000.0
2625,2006-03-27,1301.415,2029700000.0
3618,2006-03-28,1299.04,2148580000.0
2618,2006-03-29,1299.415,2143540000.0
2936,2006-03-30,1303.435,2294560000.0
2935,2006-03-31,1298.935,2236710000.0
3773,2006-04-03,1302.91995,2494080000.0
3779,2006-04-04,1301.13,2147660000.0
3778,2006-04-05,1308.815,2420020000.0
3777,2006-04-06,1307.21495,2281680000.0
3776,2006-04-07,1304.125,2082470000.0
945,2006-04-10,1296.955,1898320000.0
3474,2006-04-11,1291.835,2232880000.0
2887,2006-04-12,1288.6900500000002,1938100000.0
3476,2006-04-13,1287.73,1891940000.0
3472,2006-04-17,1286.595,1794650000.0
3480,2006-04-18,1297.175,2595440000.0
3481,2006-04-19,1306.5900000000001,2447310000.0
1629,2006-04-20,1312.27,2512920000.0
3212,2006-04-21,1312.13,2392630000.0
3203,2006-04-24,1307.5349999999999,2117330000.0
943,2006-04-25,1304.98,2366380000.0
3209,2006-04-26,1306.355,2502690000.0
3207,2006-04-27,1305.28495,2772010000.0
4414,2006-04-28,1311.1,2419920000.0
760,2006-05-01,1310.335,2437040000.0
1694,2006-05-02,1309.42495,2403470000.0
1695,2006-05-03,1308.6950000000002,2395230000.0
876,2006-05-04,1311.495,2431450000.0
1697,2006-05-05,1319.3899999999999,2294760000.0
1698,2006-05-08,1324.7849999999999,2151300000.0
957,2006-05-09,1324.54,2157290000.0
2057,2006-05-10,1321.47495,2268550000.0
2939,2006-05-11,1313.04,2531520000.0
563,2006-05-12,1298.13,2567970000.0
2052,2006-05-15,1289.66005,2505660000.0
2051,2006-05-16,1293.1950000000002,2386210000.0
2050,2006-05-17,1279.52005,2830200000.0
2064,2006-05-18,1268.3200000000002,2537490000.0
2063,2006-05-19,1264.2150000000001,2982300000.0
2183,2006-05-22,1260.875,2773010000.0
436,2006-05-23,1264.91,2605250000.0
457,2006-05-24,1254.935,2999030000.0
2748,2006-05-25,1265.835,2372730000.0
450,2006-05-26,1276.52,1814020000.0
2439,2006-05-30,1269.955,2176190000.0
1802,2006-05-31,1264.7350000000001,2692160000.0
1193,2006-06-01,1277.4499500000002,2360160000.0
2597,2006-06-02,1285.45005,2295540000.0
1196,2006-06-05,1276.41,2313470000.0
1199,2006-06-06,1262.17,2697650000.0
1198,2006-06-07,1264.12,2644170000.0
2599,2006-06-08,1247.51505,3543790000.0
1200,2006-06-09,1256.3049999999998,2214000000.0
879,2006-06-12,1245.82505,2247010000.0
880,2006-06-13,1232.945,3215770000.0
884,2006-06-14,1225.375,2667990000.0
885,2006-06-15,1244.325,2775480000.0
2941,2006-06-16,1251.3,2783390000.0
889,2006-06-19,1246.55005,2517200000.0
3301,2006-06-20,1243.94,2232950000.0
587,2006-06-21,1249.025,2361230000.0
586,2006-06-22,1246.725,2148180000.0
585,2006-06-23,1247.28005,2017270000.0
582,2006-06-26,1247.30005,1878580000.0
581,2006-06-27,1246.15495,2203130000.0
3281,2006-06-28,1242.32505,2085490000.0
3279,2006-06-29,1259.4099500000002,2621250000.0
3679,2006-06-30,1273.25,3049560000.0
4442,2006-07-03,1275.22005,1114470000.0
4441,2006-07-05,1272.98,2165070000.0
4439,2006-07-06,1274.44995,2009160000.0
4440,2006-07-07,1269.255,1988150000.0
664,2006-07-10,1269.2600499999999,1854590000.0
661,2006-07-11,1266.645,2310850000.0
107,2006-07-12,1265.3000499999998,2250450000.0
106,2006-07-13,1250.00505,2545760000.0
101,2006-07-14,1235.575,2467120000.0
102,2006-07-17,1235.77995,2146410000.0
680,2006-07-18,1232.1999999999998,2481750000.0
677,2006-07-19,1249.27505,2701980000.0
4111,2006-07-20,1255.84505,2345580000.0
4114,2006-07-21,1244.8400000000001,2704090000.0
3809,2006-07-24,1251.375,2312720000.0
3810,2006-07-25,1264.78995,2563930000.0
2712,2006-07-26,1267.91495,2667710000.0
2729,2006-07-27,1268.885,2776710000.0
3808,2006-07-28,1271.785,2480420000.0
4149,2006-07-31,1276.48505,2461300000.0
2710,2006-08-01,1272.185,2527690000.0
742,2006-08-02,1277.075,2610750000.0
4367,2006-08-03,1277.605,2728440000.0
2707,2006-08-04,1283.36995,2530970000.0
2706,2006-08-07,1276.1550499999998,2045660000.0
1922,2006-08-08,1275.56,2457840000.0
1920,2006-08-09,1274.2350000000001,2555180000.0
2365,2006-08-10,1266.925,2402190000.0
2366,2006-08-11,1266.8600000000001,2004540000.0
2367,2006-08-14,1272.785,2118020000.0
2368,2006-08-15,1277.20995,2334100000.0
1102,2006-08-16,1290.74,2554570000.0
1116,2006-08-17,1296.745,2458340000.0
863,2006-08-18,1297.9349499999998,2033910000.0
4456,2006-08-21,1298.905,1759240000.0
3311,2006-08-22,1298.46495,1908740000.0
3310,2006-08-23,1295.65995,1893670000.0
3295,2006-08-24,1294.315,1930320000.0
1156,2006-08-25,1295.6350000000002,1667580000.0
1167,2006-08-28,1299.495,1834920000.0
3315,2006-08-29,1300.155,2093720000.0
2999,2006-08-30,1304.4450000000002,2060690000.0
3000,2006-08-31,1304.28,1974540000.0
613,2006-09-01,1307.915,1800520000.0
610,2006-09-05,1311.74495,2114480000.0
611,2006-09-06,1306.1599999999999,2329870000.0
612,2006-09-07,1296.69,2325850000.0
618,2006-09-08,1297.08,2132890000.0
908,2006-09-11,1296.64505,2506430000.0
907,2006-09-12,1306.905,2791580000.0
906,2006-09-13,1315.52,2597220000.0
912,2006-09-14,1315.625,2351220000.0
911,2006-09-15,1320.4650000000001,3198030000.0
902,2006-09-18,1321.5149999999999,2325080000.0
679,2006-09-19,1317.105,2390850000.0
1227,2006-09-20,1323.405,2543070000.0
1228,2006-09-21,1321.81995,2627440000.0
1225,2006-09-22,1314.48495,2162880000.0
1224,2006-09-25,1320.465,2710240000.0
1222,2006-09-26,1330.9499999999998,2673350000.0
1223,2006-09-27,1336.81,2749190000.0
1220,2006-09-28,1337.0149999999999,2397820000.0
1221,2006-09-29,1337.7600000000002,2273430000.0
1642,2006-10-02,1334.4099999999999,2154480000.0
1643,2006-10-03,1332.70505,2682690000.0
1640,2006-10-04,1340.8400000000001,3019880000.0
1641,2006-10-05,1350.77,2817240000.0
1639,2006-10-06,1348.7150000000001,2523000000.0
1646,2006-10-09,1349.61995,1935170000.0
1997,2006-10-10,1351.415,2376140000.0
1996,2006-10-11,1348.7699499999999,2521000000.0
1999,2006-10-12,1356.84995,2514350000.0
1998,2006-10-13,1363.565,2482920000.0
1995,2006-10-16,1367.3400000000001,2305920000.0
1994,2006-10-17,1362.96,2519620000.0
2002,2006-10-18,1366.9099999999999,2658840000.0
2001,2006-10-19,1365.07505,2619830000.0
1002,2006-10-20,1365.38,2526410000.0
1004,2006-10-23,1370.66995,2480430000.0
998,2006-10-24,1375.1,2876890000.0
999,2006-10-25,1379.8049999999998,2953540000.0
1000,2006-10-26,1384.46,2793350000.0
1001,2006-10-27,1382.37,2458450000.0
1307,2006-10-30,1377.3400000000001,2770440000.0
1306,2006-10-31,1376.6999500000002,2803030000.0
4592,2006-11-01,1374.105,2821160000.0
3076,2006-11-02,1365.3000000000002,2646180000.0
3075,2006-11-03,1366.33005,2419730000.0
4324,2006-11-06,1372.835,2533550000.0
3175,2006-11-07,1383.6899,2636390000.0
3082,2006-11-08,1383.9699999999998,2814820000.0
3215,2006-11-09,1383.1150499999999,3012050000.0
2781,2006-11-10,1378.32,2290200000.0
2780,2006-11-13,1383.205,2386340000.0
2785,2006-11-14,1386.77995,3027480000.0
2786,2006-11-15,1396.74,2831130000.0
2783,2006-11-16,1400.145,2835730000.0
2784,2006-11-17,1397.88,2726100000.0
459,2006-11-20,1401.11,2546710000.0
2464,2006-11-21,1401.74,2597940000.0
2463,2006-11-22,1405.075,2237710000.0
3966,2006-11-24,1402.5949500000002,832550000.0
435,2006-11-27,1391.19495,2711210000.0
2457,2006-11-28,1382.87,2639750000.0
2456,2006-11-29,1393.625,2790970000.0
2109,2006-11-30,1400.065,4006230000.0
3564,2006-12-01,1394.19505,2800980000.0
3566,2006-12-04,1403.95,2766320000.0
3567,2006-12-05,1412.025,2755700000.0
3568,2006-12-06,1413.4900499999999,2725280000.0
3569,2006-12-07,1412.5349999999999,2743150000.0
3570,2006-12-08,1408.88,2440460000.0
3895,2006-12-11,1412.08005,2289900000.0
3894,2006-12-12,1409.2649999999999,2738170000.0
3893,2006-12-13,1413.845,2552260000.0
3892,2006-12-14,1420.1950000000002,2729700000.0
3891,2006-12-15,1428.555,3229580000.0
3898,2006-12-18,1426.2300500000001,2568140000.0
3897,2006-12-19,1421.5900000000001,2717060000.0
4261,2006-12-20,1426.28,2387630000.0
4262,2006-12-21,1421.15,2322410000.0
4259,2006-12-22,1414.54995,1647590000.0
4263,2006-12-26,1414.18,1310310000.0
4264,2006-12-27,1422.1750000000002,1667370000.0
4253,2006-12-28,1424.655,1508570000.0
4254,2006-12-29,1421.92,1678200000.0
3726,2007-01-03,1418.6399999999999,3429160000.0
